zone,numero,couche,x,y,zrelatif,zreference,zabsolu,orientation,pendage,vers,longueur,largeur,epaisseur
K20,894,KLD11,7,36,53,150,203,NWSE,C,,17,13,5
K20,854,KLD11,6,35,49,150,199,NS,C,,40,30,15
K20,855,KLD11,10,40,50,150,200,NS,C,,35,25,11
K20,257,KLD3,2,45,86,100,186,NS,P,,11,10,4
K20,339,KLD3,10,42,38,150,188,NWSE,P,,30,11,9
K20,707,KLD8,0,43,41,150,191,NS,O,S,16,10,10
K20,714,KLD8,4,75,43,150,193,EW,P,,13,9,4
K20,372,KLD3,4,40,40,150,190,EW,V,,12,10,7
K20,338,KLD3,5,46,37,150,187,NS,P,,21,9,3
K20,367,KLD3,0,56,38,150,188,NWSE,P,,15,12,6
K20,646,KLD8,6,56,42,150,192,NWSE,O,NW,22,20,5
K20,910,KLD11,8,57,53,150,203,EW,O,W,27,16,5
K20,656,KLD8,1,53,42,150,192,NS,P,,19,8,7
K20,700,KLD8,0,72,39,150,189,NESW,C,,20,19,18
K20,812,KLD11,8,62,48,150,198,NS,O,S,26,15,7
K20,703,KLD8,10,58,42,150,192,NS,P,,10,8,5
K20,657,KLD8,5,54,43,150,193,NESW,O,NE,36,16,5
K20,706,KLD8,4,60,42,150,192,NS,O,S,12,8,3
K20,881,KLD11,9,70,51,150,201,NS,P,,25,15,2
K20,637,KLD8,7,62,41,150,191,NESW,P,,19,14,7
K20,880,KLD11,9,60,52,150,202,NESW,C,,40,25,15
K20,702,KLD8,8,64,42,150,192,NS,O,S,18,14,5
K20,810,KLD11,8,73,47,150,197,NS,P,,25,15,12
K20,721,KLD8,0,74,42,150,192,EW,SV,,22,15,7
K20,708,KLD8,0,79,42,150,192,NWSE,O,NW,21,13,8
K20,11880,KLE1,,,,,,,,,13,10,3
K20,649,KLD8,9,70,42,150,192,NWSE,P,,11,10,5
K20,373,KLD3,0,73,39,150,189,EW,O,W,16,13,5
K20,808,KLD11,3,84,49,150,199,NWSE,SV,,35,25,15
K20,728,KLD8,1,86,42,150,192,NS,P,,17,11,7
K20,727,KLD8,2,90,42,150,192,,P,,20,18,3
K20,712,KLD8,3,80,43,150,193,NS,P,,16,13,5
K20,807,KLD10,5,92,45,150,195,EW,O,E,28,15,8
K20,688,KLD8,2,7,42,150,192,NESW,O,SE,17,15,7
K20,506,KLD8,3,29,40,150,190,NWSE,O,SE,33,10,8
K20,2096,KLD19,3,76,9,240,249,,V,,15,9,8
K20,2092,KLD19,6,81,"10,5",240,"250,5",NS,SC,,45,35,11
K20,2091,KLD19,6,80,8,240,248,NWSE,SC,,30,23,11
K20,2112,KLD19,0,73,10,240,250,EW,O,E,19,12,7
K20,2089,KLD19,4,85,"7,5",240,"247,5",NS,O,N,24,17,11
K20,2107,KLD19,5,71,11,240,251,NS,O,S,16,13,9
K20,2093,KLD19,9,84,11,240,251,EW,O,E,19,8,6
K20,2172,KLD22,6,83,17,240,257,EW,O,E,18,12,8
K20,2141,KLD21,5,76,16,240,256,NESW,O,E,25,14,9
K20,2116,KLD19,1,80,7,240,247,NS,O,N,15,9,6
K20,2080,KLD19,5,83,7,240,247,NESW,P,,19,15,10
K20,2111,KLD19,2,71,7,240,247,NS,P,,23,15,13
K20,465,KLD6,0,25,42,150,192,NS,P,,25,15,7
K20,966,KLD14,10,17,87,150,237,NWSE,P,,37,23,20
K20,889,KLD11,8,10,51,150,201,EW,P,,21,12,3
K20,896,KLD11,10,19,52,150,202,EW,O,E,23,12,4
K20,635,KLD8,8,23,42,150,192,EW,P,,10,6,6
K20,795,KLD10,3,49,46,150,196,NS,O,S,30,16,11
K20,903,KLD11,10,38,52,150,202,NWSE,O,SE,65,18,4
K20,814,KLD11,8,33,47,150,197,EW,P,,30,25,20
K20,218,KLD3,3,31,86,100,186,NS,P,,31,21,11
K20,2098,KLD19,5,35,7,240,247,NS,SC,,13,10,3
K20,2083,KLD19,3,47,7,240,247,NS,P,,24,15,12
K20,2076,KLD19,8,45,8,240,248,EW,O,E,13,4,2
K20,793,KLD10,2,40,46,150,196,NWSE,P,,26,14,12
K20,2079,KLD19,6,55,7,240,247,EW,O,E,18,15,10
K20,2104,KLD19,1,51,10,240,250,NS,SC,,19,15,9
K20,2137,KLD21,0,60,14,240,254,EW,O,E,18,14,11
K20,2110,KLD19,4,61,10,240,250,NWSE,O,SE,19,17,10
K20,2084,KLD19,4,52,9,240,249,NWSE,O,SE,30,25,15
K20,2088,KLD19,5,67,6,240,246,NS,SC,,46,30,29
K20,2109,KLD19,2,59,"9,5",240,"249,5",NWSE,O,SE,35,25,16
K20,2120,KLD21,10,54,15,240,255,NWSE,O,NW,23,22,11
K20,2101,KLD19,3,56,12,240,252,NS,SC,,30,24,10
K20,2052,KLD19,9,57,5,240,245,NWSE,P,,16,9,5
K20,2103,KLD19,2,51,10,240,250,NS,O,N,19,13,9
K20,2128,KLD21,9,68,"15,5",240,"255,5",EW,O,E,19,15,5
K20,2132,KLD21,0,67,14,240,254,NS,P,,20,12,8
K20,2099,KLD19,1,64,6,240,246,NWSE,P,,11,10,3
K20,2100,KLD19,3,64,"8,5",240,"248,5",EW,P,,39,20,13
K20,710,KLD8,8,67,43,150,193,EW,P,,20,16,7
K20,969,KLD14,8,66,87,150,237,NESW,O,SW,39,17,14
K20,970,KLD14,1,60,89,150,239,EW,O,E,26,24,5
K20,2081,KLD19,8,60,10,240,250,EW,P,,22,20,12
K20,2135,KLD21,8,69,15,240,255,NS,P,,21,17,15
K20,2115,KLD19,1,76,"6,5",240,"246,5",,SC,E,12,11,6
K20,2113,KLD19,9,62,12,240,252,NWSE,P,,18,16,6
K20,531,KLD8,7,70,41,150,191,,V,,23,12,4
K20,709,KLD8,8,61,42,150,192,NS,O,S,30,28,14
K20,2094,KLD19,1,80,6,240,246,EW,O,W,19,11,9
K20,713,KLD8,6,77,43,150,193,,C,,23,18,18
K20,2420,KLD19,2,92,11,230,241,NS,P,,22,16,10
K20,2140,KLD21,6,81,16,240,256,EW,P,,31,25,21
K20,2090,KLD19,8,82,9,240,249,EW,O,W,17,10,6
K20,2114,KLD19,1,74,9,240,249,NS,SC,,12,11,8
K20,2375,KLE1,6,70,45,230,275,EW,O,E,28,22,12
K20,2197,KLD22,2,65,21,240,261,NS,P,,18,14,6
K20,2480,KLE1,2,72,63,230,293,EW,SC,S,42,33,8
K20,2479,KLE1,1,71,64,230,294,NS,P,,104,90,76
K20,2498,KLE1,9,34,63,230,293,EW,O,W,78,60,25
K20,2403,KLE1,9,65,59,230,289,EW,P,,34,32,15
K20,2426,KLE1,7,67,60,230,290,NS,P,,54,37,22
K20,2471,KLE1,6,42,63,230,293,EW,P,,32,30,24
K20,2218,KLD23,10,56,24,240,264,EW,P,,30,17,14
K20,2173,KLD22,10,60,19,240,259,EW,P,,12,8,6
K20,2372,KLE1,4,70,43,230,273,NESW,O,SW,28,18,15
K20,2182,KLD23,5,37,22,240,262,NWSE,P,,18,12,5
K20,2289,KLD22,7,23,29,240,269,EW,P,,30,25,15
K20,2342,KLD26,0,19,51,230,281,,,,13,13,12
K20,2387,KLE1,6,31,52,230,282,NESW,SC,NW,16,10,2
K20,2319,KLD22,1,18,40,240,280,NS,C,,21,18,11
K20,2323,KLD26,4,13,44,230,274,,P,,19,18,10
K20,2400,KLE1,4,59,60,230,290,NESW,O,SW,63,60,53
K20,2338,KLD26,2,22,50,230,280,,V,,36,12,6
K20,2411,KLE1,10,23,60,230,290,NESW,O,SW,90,75,42
K20,2341,KLD26,0,17,49,230,279,,V,,13,9,5
K20,2346,KLD26,2,23,50,230,280,,V,,9,6,3
K20,2212,KLD23,1,34,25,240,265,EW,O,W,29,21,20
K20,2378,KLE1,10,72,46,230,276,EW,P,,24,14,12
K20,2337,KLD26,5,14,50,230,280,NWSE,SC,NE,20,17,8
K20,2352,KLD26,0,34,45,230,275,,V,,10,7,6
K20,2351,KLD26,0,35,45,230,275,NWSE,SC,W,19,13,8
K20,2357,KLD26,2,34,49,230,279,,P,,19,13,8
K20,2364,KLD26,0,38,50,230,280,,V,,25,12,8
K20,2358,KLD26,1,17,57,230,287,,P,,16,13,5
K20,2388,KLE1,8,34,50,230,280,,SC,NW,65,47,38
K20,2421,KLD2,0,54,61,230,291,EW,P,,20,17,10
K20,979,KLD14,8,13,91,150,241,EW,O,W,26,13,11
K20,2139,KLD21,7,18,17,240,257,EW,P,,15,8,8
K20,2095,KLD19,8,27,10,240,250,NESW,SC,,20,16,6
K20,963,KLD14,9,47,87,150,237,NWSE,P,,33,24,16
K20,2075,KLD19,7,49,6,240,246,EW,O,E,22,14,8
K20,2121,KLD21,3,54,15,240,255,EW,O,N,26,21,18
K20,2087,KLD19,10,51,11,240,251,NS,P,,30,23,13
K20,2078,KLD19,7,52,8,240,248,EW,O,E,33,19,13
K20,962,KLD14,10,55,86,150,236,NESW,P,,42,19,16
K20,2131,KLD21,2,63,16,240,256,EW,O,W,24,18,16
K20,2077,KLD19,9,66,8,240,248,EW,O,E,18,13,5
K20,785,KLD10,10,67,85,150,235,NWSE,O,NW,25,20,15
K20,2105,KLD19,4,67,12,240,252,NWSE,O,NW,27,16,12
K20,961,KLD14,6,63,86,150,236,NESW,O,SW,32,18,13
K20,2142,KLD21,4,65,16,240,256,NS,O,E,18,10,6
K20,2350,KLD26,1,19,53,230,283,NS,P,,20,14,12
K20,2362,KLD26,0,27,55,230,285,,P,,14,12,7
K20,2329,KLD26,3,20,49,230,279,,,,7,7,4
K20,2473,KLE1,7,27,64,230,294,EW,P,,115,80,37
K20,2322,KLD20,5,25,32,240,272,,,,0,0,0
K20,2488,KLE1,5,64,63,230,293,EW,P,,30,29,17
K20,2522,KLE2,9,19,64,230,294,NS,P,,16,11,10
K20,2507,KLE2,7,18,65,230,295,NESW,P,,27,23,19
K20,2328,KLD26,4,18,48,230,278,,,,10,9,5
K20,2276,KLD22,1,46,29,240,269,,V,,18,7,7
K20,2503,KLE2,3,30,66,230,296,NWSE,SC,NW,23,21,11
K20,2416,KLE1,9,67,60,230,290,NS,P,,10,10,4
K20,2428,KLE2,0,33,59,230,289,EW,P,,20,18,10
K20,2509,KLE1,6,55,62,230,292,EW,O,E,120,60,17
K20,2408,KLE1,5,64,59,230,289,EW,P,,49,33,13
K20,2347,KLD26,0,22,52,230,282,NS,P,,7,5,2
K20,2557,KLE4,2,57,72,230,302,EW,P,,60,35,18
K20,2589,KLE6,4,29,93,230,323,,V,,18,9,4
K20,2563,KLE4,1,56,73,230,303,NWSE,P,,27,17,11
K20,2547,KLE2,1,26,71,230,301,,V,,26,16,14
K20,2469,KLE2,0,33,69,230,299,EW,SV,E,46,25,6
K20,2577,KLE6,4,52,80,230,310,NESW,O,W,70,65,50
K20,2505,KLE2,10,19,65,230,295,,P,,12,12,4
K20,321,KLD3,42,16,36,150,186,EW,P,,24,16,6
K20,422,KLD6,42,16,38,150,188,NS,P,,27,25,7
K20,616,KLD8,31,18,42,150,192,EW,O,W,19,17,10
K20,600,KLD8,35,15,41,150,191,EW,O,E,13,9,7
K20,681,KLD8,26,17,42,150,192,NESW,O,,11,9,5
K20,753,KLD10,27,23,44,150,194,EW,O,W,25,5,4
K20,779,KLD10,26,21,46,150,196,EW,C,,25,18,12
K20,159,KLD3,30,37,81,100,181,EW,P,,20,20,9
K20,528,KLD8,44,70,40,150,190,EW,P,,19,11,4
K20,233,KLD4,18,73,81,100,181,NWSE,O,NW,27,22,15
K20,625,KLD8,32,15,41,150,191,NS,O,N,16,14,2
K20,612,KLD8,32,20,41,150,191,EW,P,,18,12,4
K20,445,KLD6,26,18,41,150,191,NS,O,N,32,28,16
K20,680,KLD8,11,20,43,150,193,EW,P,,20,12,7
K20,442,KLD6,33,15,40,150,190,EW,O,N,32,15,11
K20,421,KLD6,38,19,39,150,189,NS,P,,16,10,4
K20,131,KLD3,43,17,79,100,179,NWSE,P,,19,11,5
K20,393,KLD3,20,28,40,150,190,NS,P,,12,6,3
K20,195,KLD3,37,20,86,100,186,EW,P,,25,17,15
K20,271,KLD3,15,40,38,150,188,EW,C,,16,14,7
K20,617,KLD8,29,22,42,150,192,EW,C,,25,11,5
K20,330,KLD3,34,72,34,150,184,EW,O,W,21,11,4
K20,762,KLD10,17,32,45,150,195,NS,P,,35,19,8
K20,199,KLD4,20,40,83,100,183,EW,,,12,8,3
K20,227,KLD3,40,51,82,100,182,EW,SV,E,24,20,11
K20,274,KLD3,38,52,34,150,184,NS,P,,50,20,15
K20,648,KLD8,10,63,42,150,192,NS,O,E,20,14,11
K20,671,KLD8,16,71,44,150,194,NS,P,,16,9,2
K20,109,KLD4,22,75,75,100,175,EW,O,W,54,34,18
K20,249,KLD4,46,88,75,100,175,NS,P,,26,15,7
K20,454,KLD6,13,29,40,150,190,EW,P,,21,14,14
K20,844,KLD11,14,16,48,150,198,NS,C,,20,17,5
K20,827,KLD11,24,17,46,150,196,EW,P,,23,17,4
K20,310,KLD3,21,18,39,150,189,NWSE,P,,28,21,8
K20,452,KLD6,20,24,40,150,190,NS,P,,25,15,6
K20,433,KLD6,21,20,40,150,190,NWSE,C,,32,25,17
K20,630,KLD8,20,16,41,150,191,EW,P,,12,9,3
K20,786,KLD10,14,22,45,150,195,,V,,40,30,4
K20,202,KLD3,20,38,83,100,183,NESW,P,,17,14,9
K20,196,KLD3,44,20,86,100,186,NS,P,,25,17,8
K20,179,KLD3,25,30,83,100,183,NWSE,SV,,45,23,11
K20,496,KLD8,24,20,38,150,188,,V,,34,28,8
K20,216,KLD3,12,32,86,100,186,EW,P,,12,7,4
K20,211,KLD3,15,32,85,100,185,NS,P,,14,9,6
K20,108,KLD3,34,46,78,100,178,EW,O,W,11,8,5
K20,252,KLD3,38,65,81,100,181,NS,C,,20,17,11
K20,353,KLD3,41,56,35,150,185,NESW,P,,50,17,4
K20,251,KLD3,42,67,79,100,179,NS,P,,15,12,6
K20,717,KLD8,40,65,42,150,192,EW,P,,17,9,5
K20,332,KLD3,32,65,35,150,185,NS,P,,22,17,11
K20,410,KLD6,32,76,36,150,186,EW,O,E,18,12,6
K20,643,KLD8,24,71,43,150,193,NWSE,C,,22,18,6
K20,289,KLD3,30,78,30,150,180,EW,P,,22,10,10
K20,324,KLD3,25,85,37,150,187,NS,P,,72,22,9
K20,240,KLD3,20,85,82,100,182,,V,,30,11,9
K20,858,KLD11,25,82,49,150,199,NS,P,,40,25,20
K20,400,KLD3,35,11,39,150,189,EW,P,,37,26,14
K20,176,KLD3,21,29,84,100,184,NS,O,N,35,17,10
K20,585,KLD8,32,21,41,150,191,NS,O,S,17,10,8
K20,226,KLD3,18,23,89,100,189,NS,V,,36,25,17
K20,619,KLD8,20,20,42,150,192,NWSE,P,,40,20,14
K20,618,KLD8,25,23,42,150,192,EW,C,,22,15,10
K20,606,KLD8,24,22,42,150,192,NS,P,,17,10,5
K20,215,KLD3,23,38,85,100,185,,P,,12,10,7
K20,266,KLD3,17,42,84,100,184,NESW,O,SW,34,23,14
K20,198,KLD4,22,40,83,100,183,,V,,17,7,7
K20,670,KLD8,19,68,45,150,195,EW,O,W,28,21,11
K20,231,KLD3,38,58,82,100,182,NESW,P,,27,16,12
K20,449,KLD6,38,56,37,150,187,NS,C,,20,15,8
K20,297,KLD3,32,87,33,150,183,NS,P,,15,8,8
K20,851,KLD11,16,22,50,150,200,NS,O,S,25,20,10
K20,413,KLD6,44,68,34,150,184,NS,P,,17,15,10
K20,391,KLD3,22,29,39,150,189,,P,,22,11,6
K20,172,KLD3,34,12,84,100,184,NS,C,,13,8,7
K20,193,KLD3,30,15,86,100,186,NS,P,,45,25,12
K20,754,KLD10,25,26,44,150,194,NESW,P,,24,13,8
K20,270,KLD3,19,43,36,150,186,EW,V,,25,20,10
K20,811,KLD11,15,69,48,150,198,EW,O,W,25,20,13
K20,124,KLD3,41,59,74,100,174,,,,36,22,7
K20,264,KLD3,24,69,83,100,183,EW,V,,20,11,7
K20,234,KLD3,18,73,82,100,182,EW,P,,30,17,7
K20,265,KLD3,20,72,83,100,183,NESW,O,NW,19,15,3
K20,12102,KLC9,,,,,,,,,11,7,2
K20,770,KLD10,28,20,45,150,195,NS,O,S,23,12,7
K20,543,KLD8,40,67,41,150,191,EW,V,,25,6,5
K20,677,KLD8,35,15,43,150,193,NS,P,,48,29,14
K20,620,KLD8,17,25,42,150,192,EW,C,,23,15,14
K20,764,KLD10,19,28,45,150,195,NESW,C,,40,13,6
K20,205,KLD3,12,34,83,100,183,NS,P,,15,10,4
K20,268,KLD3,16,43,86,100,186,EW,P,,11,8,2
K20,340,KLD3,12,40,38,150,188,NESW,P,,17,9,8
K20,457,KLD6,34,64,36,150,186,NS,O,S,21,16,6
K20,288,KLD3,32,85,32,150,182,NESW,C,,28,20,6
K20,230,KLD3,38,60,82,100,182,EW,P,,20,12,10
K20,817,KLD11,12,14,46,150,196,NS,O,N,35,25,3
K20,306,KLD3,22,22,39,150,189,NESW,P,,9,5,3
K20,626,KLD8,24,15,42,150,192,NWSE,O,NW,33,25,15
K20,448,KLD6,19,15,39,150,189,EW,O,W,15,10,5
K20,394,KLD3,21,25,39,150,189,NS,P,,16,12,4
K20,601,KLD8,33,17,42,150,192,NWSE,O,NW,14,6,5
K20,615,KLD8,35,18,42,150,192,NWSE,P,,15,13,5
K20,161,KLD3,21,25,82,100,182,NS,V,,25,25,20
K20,621,KLD8,12,29,41,150,191,EW,P,,19,8,5
K20,778,KLD10,23,25,46,150,196,NS,SV,,24,16,10
K20,451,KLD6,19,20,41,150,191,NESW,O,NE,28,17,9
K20,177,KLD3,27,27,85,100,185,,P,,17,17,5
K20,596,KLD8,30,20,41,150,191,NWSE,C,,14,12,8
K20,766,KLD10,24,22,45,150,195,EW,C,,26,16,8
K20,586,KLD8,35,23,41,150,191,EW,P,,28,19,9
K20,434,KLD6,25,20,40,150,190,EW,P,,28,25,15
K20,305,KLD3,18,21,39,150,189,EW,C,,39,22,9
K20,206,KLD3,20,30,85,100,185,NS,P,,33,19,7
K20,594,KLD8,33,21,42,150,192,EW,P,,20,11,7
K20,627,KLD8,24,20,42,150,192,EW,P,,17,8,7
K20,186,KLD3,38,25,86,100,186,NS,O,N,25,15,10
K20,852,KLD11,14,25,50,150,200,NS,P,,32,15,6
K20,862,KLD11,13,23,51,150,201,EW,V,,21,15,11
K20,624,KLD8,17,33,42,150,192,EW,C,,45,22,10
K20,374,KLD3,24,25,39,150,189,EW,P,,24,9,3
K20,763,KLD10,15,29,44,150,194,NWSE,C,,19,14,7
K20,597,KLD8,33,22,41,150,191,EW,P,,14,5,3
K20,791,KLD10,11,30,46,150,196,EW,P,,21,12,5
K20,192,KLD4,26,44,82,100,182,NS,P,,18,10,7
K20,190,KLD3,28,27,86,100,186,NS,P,,21,9,9
K20,175,KLD3,26,38,83,100,183,NS,P,,50,35,20
K20,210,KLD3,15,36,84,100,184,EW,P,,15,8,7
K20,204,KLD3,17,34,84,100,184,NS,P,,18,13,9
K20,217,KLD3,11,31,86,100,186,,P,,19,19,9
K20,295,KLD3,35,30,34,150,184,EW,P,,25,19,10
K20,267,KLD3,17,41,86,100,186,EW,P,,20,15,12
K20,325,KLD3,25,88,36,150,186,EW,P,,19,11,11
K20,691,KLD8,5,54,42,150,192,NWSE,P,,26,16,10
K20,784,KLD10,13,68,45,150,195,NWSE,O,NW,30,15,7
K20,669,KLD8,15,68,45,150,195,EW,P,,26,20,10
K20,347,KLD3,41,64,33,150,183,EW,O,E,30,17,6
K20,456,KLD6,36,63,37,150,187,NESW,C,,17,13,6
K20,256,KLD3,16,70,82,100,182,EW,C,,12,11,2
K20,716,KLD8,38,61,43,150,193,NS,P,,26,20,14
K20,411,KLD6,35,69,36,150,186,EW,P,,36,25,10
K20,726,KLD8,33,76,42,150,192,NS,O,S,21,16,10
K20,537,KLD8,36,62,40,150,190,EW,,,24,15,8
K20,665,KLD8,11,69,43,150,193,NS,P,,14,8,2
K20,286,KLD3,22,79,37,150,187,NS,P,,15,10,7
K20,659,KLD8,44,75,43,150,193,NS,V,,22,10,5
K20,326,KLD3,27,77,36,150,186,NS,P,,10,8,6
K20,329,KLD3,30,72,34,150,184,EW,P,,25,17,15
K20,412,KLD6,36,74,35,150,185,EW,P,,26,22,7
K20,331,KLD3,35,70,36,150,186,NS,P,,35,25,14
K20,222,KLD3,13,82,83,100,183,,V,,15,15,13
K20,237,KLD3,22,82,82,100,182,NS,P,,18,9,7
K20,856,KLD11,15,86,51,150,201,NWSE,C,,20,15,10
K20,395,KLD3,27,16,39,150,189,NS,P,,55,22,10
K20,826,KLD11,27,16,46,150,196,NS,P,,20,17,5
K20,157,KLD4,39,23,75,100,175,NS,P,,180,85,70
K20,769,KLD10,28,16,44,150,194,EW,P,,19,16,7
K20,850,KLD11,17,18,49,150,199,NS,C,,30,20,10
K20,768,KLD10,20,15,45,150,195,NS,V,,32,14,12
K20,443,KLD6,30,18,40,150,190,EW,P,,22,15,2
K20,453,KLD6,18,28,40,150,190,EW,O,E,22,17,10
K20,788,KLD10,22,19,45,150,195,NESW,O,SW,30,29,7
K20,495,KLD8,25,12,38,150,188,NESW,O,SW,20,14,6
K20,444,KLD6,30,12,40,150,190,EW,P,,13,10,1
K20,603,KLD8,28,21,41,150,191,EW,P,,21,7,3
K20,863,KLD11,12,27,51,150,201,EW,C,,35,20,7
K20,622,KLD8,20,24,42,150,192,EW,P,,20,14,2
K20,460,KLD6,11,20,41,150,191,NESW,O,NE,25,22,16
K20,765,KLD10,24,24,45,150,195,NWSE,O,NE,16,10,7
K20,678,KLD8,30,20,43,150,193,NWSE,O,NW,15,14,6
K20,887,KLD11,11,20,53,150,203,EW,O,E,35,26,14
K20,100,KLD4,17,31,78,100,178,NWSE,O,NW,125,57,45
K20,611,KLD8,26,28,42,150,192,NS,P,,19,14,10
K20,771,KLD10,30,22,45,150,195,NS,O,N,22,12,7
K20,203,KLD3,18,37,84,100,184,NESW,P,,25,10,10
K20,674,KLD8,41,67,44,150,194,NWSE,P,,22,14,6
K20,272,KLD3,15,42,38,150,188,NS,C,,8,6,3
K20,225,KLD3,29,51,82,100,182,,P,,20,17,7
K20,228,KLD3,34,58,82,100,182,NS,C,,18,10,6
K20,542,KLD8,32,60,40,150,190,EW,P,,14,11,7
K20,262,KLD3,12,52,87,100,187,NESW,C,,22,16,8
K20,346,KLD3,41,58,36,150,186,EW,O,E,30,13,11
K20,104,KLD3,44,65,74,100,174,NESW,C,,31,26,18
K20,645,KLD8,26,66,43,150,193,NWSE,O,NW,21,12,9
K20,280,KLD3,26,76,34,150,184,NWSE,P,,16,10,8
K20,535,KLD8,29,62,40,150,190,EW,P,,21,11,6
K20,455,KLD6,38,62,38,150,188,NS,O,S,32,26,13
K20,782,KLD10,27,70,47,150,197,EW,P,,20,20,4
K20,723,KLD8,18,65,41,150,191,EW,O,W,15,12,6
K20,263,KLD3,21,68,83,100,183,NWSE,C,,12,7,4
K20,666,KLD8,18,69,43,150,193,NESW,P,,15,9,5
K20,232,KLD3,17,80,85,100,185,NS,V,,39,25,15
K20,250,KLD3,45,75,80,100,180,NESW,P,,21,16,7
K20,837,KLD11,43,72,51,150,201,EW,P,,30,25,7
K20,650,KLD8,21,72,43,150,193,NS,P,,8,7,6
K20,328,KLD3,33,73,35,150,185,EW,P,,20,15,15
K20,279,KLD3,28,79,33,150,183,NS,P,,20,14,5
K20,298,KLD3,25,85,34,150,184,NS,P,,19,12,7
K20,278,KLD3,28,82,34,150,184,,V,,0,0,0
K20,809,KLD11,18,81,48,150,198,EW,P,,32,20,15
K20,241,KLD3,23,85,82,100,182,NESW,C,,22,22,9
K20,283,KLD3,25,88,35,150,185,NS,C,,17,14,7
K20,882,KLD11,21,80,52,150,202,EW,P,,20,20,15
K20,683,KLD8,8,11,42,150,192,EW,P,,28,22,5
K20,804,KLD10,11,18,46,150,196,EW,P,,35,26,15
K20,636,KLD8,15,25,42,150,192,NWSE,O,NE,34,16,7
K20,853,KLD11,11,29,49,150,199,NS,C,,26,25,7
K20,902,KLD11,18,13,52,150,202,NS,P,,14,12,10
K20,848,KLD11,7,13,49,150,199,EW,P,,37,15,7
K20,583,KLD8,30,24,40,150,190,EW,P,,27,12,11
K20,459,KLD6,14,20,41,150,191,NS,V,,20,14,14
K20,756,KLD10,14,30,44,150,194,EW,O,W,20,15,7
K20,792,KLD10,13,27,46,150,196,NS,C,,25,17,4
K20,644,KLD8,25,67,43,150,193,EW,C,,21,15,9
K20,258,KLD3,30,75,82,100,182,NESW,V,,21,16,5
K20,667,KLD8,41,67,43,150,193,NS,V,,16,8,6
K20,781,KLD10,24,76,47,150,197,NESW,P,,25,20,7
K20,285,KLD3,28,88,36,150,186,EW,O,W,50,15,12
K20,2527,KLD27,89,4,34,230,264,NWSE,O,NW,38,30,21
K20,318,KLD3,60,1,35,150,185,EW,C,,30,29,13
K20,803,KLD10,4,12,45,150,195,NS,C,,24,23,11
K20,816,KLD11,4,10,45,150,195,NS,O,N,30,20,15
K20,396,KLD3,33,18,39,150,189,NS,P,,24,15,6
K20,1011,KLD14,45,15,87,150,237,NS,P,,23,21,11
K20,2157,KLD22,33,12,19,240,259,NESW,P,,20,15,10
K20,2043,KLD19,35,20,"9,5",240,"249,5",NS,O,W,17,12,7
K20,255,KLD3,28,17,81,100,181,NS,P,,18,4,3
K20,824,KLD11,32,14,46,150,196,NS,P,,25,20,5
K20,631,KLD8,26,12,42,150,192,NWSE,C,,29,13,6
K20,599,KLD8,38,16,41,150,191,EW,P,,39,15,13
K20,589,KLD8,40,17,41,150,191,NS,P,,14,14,5
K20,744,KLD10,58,20,46,150,196,NWSE,SV,,28,16,8
K20,789,KLD10,8,20,45,150,195,NS,C,,20,17,10
K20,153,KLD3,66,20,82,100,182,NS,P,,12,10,6
K20,945,KLD13,9,32,77,150,227,NESW,P,,38,22,11
K20,369,KLD3,6,36,41,150,191,NS,C,,12,9,3
K20,382,KLD3,61,30,39,150,189,EW,P,,20,18,9
K20,379,KLD3,43,32,38,150,188,EW,P,,17,15,9
K20,94,KLD3,46,38,73,100,173,NESW,SC,SE,31,16,10
K20,2565,KLE6,36,35,73,230,303,NS,C,,22,13,11
K20,1010,KLD14,53,35,87,150,237,NWSE,P,,29,21,12
K20,2210,KLD23,84,31,26,240,266,NS,P,,30,21,18
K20,1944,KLD18,28,36,35,210,245,NWSE,P,,29,17,8
K20,363,KLD3,50,40,37,150,187,EW,P,,31,28,9
K20,741,KLD10,55,40,45,150,195,EW,SV,,30,24,12
K20,1636,KLC10,90,38,79,0,79,EW,P,,21,17,6
K20,1536,KLC10,89,37,"78,5",0,"78,5",,V,,28,23,22
K20,971,KLD14,18,41,86,150,236,NWSE,O,NW,29,18,11
K20,70,KLC,72,45,73,0,73,EW,P,,28,25,21
K20,1513,KLC9,89,43,76,0,76,NWSE,C,,25,18,10
K20,1384,KLC6,91,45,73,0,73,NS,O,S,23,15,10
K20,17,KLC,57,40,70,0,70,EW,O,W,26,22,14
K20,939,KLD12,52,52,67,150,217,EW,O,W,22,15,8
K20,2102,KLD19,1,52,9,240,249,NS,P,,22,16,12
K20,1865,KLD4,96,56,"180,5",0,"180,5",NS,O,S,85,40,35
K20,1864,KLD4,88,60,181,0,181,NWSE,SC,SW,105,80,41
K20,534,KLD8,22,57,40,150,190,NESW,O,SW,25,16,8
K20,1365,KLC6,73,52,73,0,73,NS,O,S,17,14,5
K20,1480,KLC9,78,52,74,0,74,NWSE,O,SW,11,8,5
K20,730,KLD7,68,69,40,150,190,,P,,60,55,30
K20,253,KLD3,38,65,84,100,184,EW,V,,16,10,6
K20,299,KLD3,16,74,31,150,181,NWSE,O,NW,28,19,12
K20,529,KLD8,50,74,40,150,190,NS,P,,17,10,10
K20,1409,KLC6,88,84,64,0,64,NS,O,S,20,17,15
